CO2_inlet,gas_flow_kg_s,solvent_flow_kg_s,MEA_mass_fraction,absorber_temperature_K,pressure_Pa,column_height_m,column_area_m2,mass_transfer_coefficient,regeneration_temperature_K,feed_temperature_K,initial_loading,capture_percentage,CO2_absorbed_mol_s,CO2_desorbed_mol_s,rich_loading,lean_loading,reboiler_duty_kW,specific_energy_GJ_per_tonne_CO2
0.1494579759916113,117.97678989944438,143.3334113473803,0.26448424418315797,310.4124179964737,117052.94557146475,20.88215783809803,11.145455586147136,0.005008084127558867,387.9916502836698,320.6310499169925,0.2297508532981833,93.61930347095877,16.507491307947742,16.512226736793814,0.2563568026164225,0.2297508532981833,48016.30375001352,66.07416954298866
0.18213791545465907,135.29144655872318,106.54290878212996,0.26026425970407024,320.503718218038,127958.79283502122,28.687270158265207,7.487873498694739,0.015020981526997247,394.91644751473734,320.0748937646604,0.23707451596323909,54.79595734784207,13.502656547868204,13.506449435322835,0.2668269480557778,0.23707451596323909,39635.022785640205,66.67861134595577
0.09535070326540514,109.62829747178479,142.56480129295747,0.24098564630578106,305.6141486793121,106079.48908728514,28.168360152511426,7.343303412101207,0.015709980183629794,388.11129335719204,319.34832609060976,0.16555540821613893,100.0,10.453135261723716,10.447894069647827,0.18413112712014978,0.16555540821613893,47765.632444450435,103.88082814328658
0.13037753739876923,98.36115871215472,159.2376727302379,0.28087264699596004,316.7379581911309,194990.7490470118,11.175184625425729,11.41963277064837,0.012667160689151333,400.40519589263283,309.61278447753125,0.1737465619813376,100.0,12.824085648580228,12.830770589961226,0.1912699399999181,0.1737465619813376,70041.10913370839,124.03632952987003
0.1376821707242813,135.5328922665622,170.54966699932885,0.2329784181696259,321.9517423382972,134001.8283050465,25.644928562103527,10.379394193892711,0.019435860554555186,401.60950847104675,308.4339372456715,0.16623504997643251,100.0,18.66046281180044,18.658196074888362,0.1949179753690828,0.16623504997643251,77697.78419428083,94.62101717996987
0.08594679686480634,118.10755581772851,124.05358890363979,0.3746199725671569,317.607259442566,158876.26845067344,20.229315253075832,11.699338052555376,0.006709966128941843,396.1157797282455,322.2866523915437,0.17091799995848814,100.0,10.15096610806509,10.146871729766302,0.18425481929610799,0.17091799995848814,44686.061808669794,100.06646155447052
0.07937226856255326,115.25363276270929,134.5238842658584,0.3879206491470182,308.1080166697645,111563.99797545266,27.69173401936169,5.186441040211132,0.0053391578379635915,385.0655157253075,322.22607341202,0.22599755106242086,100.0,9.14794229245165,9.144004203681995,0.23670077172404508,0.22599755106242086,41209.95941263801,102.40340586018128
0.08268232606777334,149.8176703609661,97.68283111149984,0.3189957965520542,305.0166676914821,135930.00887333995,29.10481571758603,13.292994418955345,0.013835877433678156,399.5628564358,319.6532091441229,0.17954665814657317,100.0,12.387273471499581,12.392225321854003,0.2038388365268195,0.17954665814657317,38670.10851336835,70.90465052444007
0.09093268964364846,132.32509654096128,131.7088865117413,0.3815766126501966,318.4227841294002,114703.17570974617,21.588795044261676,6.930330574516842,0.005277653360444422,394.5584093866607,305.2032091685991,0.1600342331022896,100.0,12.032676935825053,12.035962701549982,0.17466288701237787,0.1600342331022896,57264.180875470774,108.1062620145645
0.05159431751579924,118.09124804942323,112.91650553402383,0.3718530049051077,310.58289305349393,116815.44299322886,21.504815259028355,8.875566808109339,0.006734467928438627,383.211108895358,312.9696485776228,0.19496666642800625,100.0,6.092837347698949,6.091758535887642,0.20382871884379417,0.19496666642800625,38276.484453154735,142.77033994275052
0.08385649691445066,82.02513226809764,170.16225713687066,0.37384924650237744,309.9394759204718,194744.83462759104,23.69230446591967,6.813771020033079,0.0129579468207221,389.9291213285974,307.64385312229524,0.19468196344544048,100.0,6.8783402509471365,6.870291628635799,0.20127880090517647,0.19468196344544048,66964.88471153053,221.4728960328142
0.16794570451519583,139.04804197736112,100.00497065749096,0.32123628367286483,304.9668823096158,190569.8391676268,27.21263243781794,14.603586924336284,0.01935910669040045,401.9839832543037,314.97421038143807,0.1792375951318318,100.0,23.352521371346437,23.352446882659468,0.22364000811040874,0.1792375951318318,44597.84434702355,43.394042097246206
0.13012005992873132,87.68761108274282,131.50775915003922,0.3318341761684862,304.75434166702684,155697.736058129,22.424338141644025,13.340699498913729,0.009779991829386058,402.3409095640861,318.67812748582327,0.22563551676796578,100.0,11.40991720909378,11.41322707273731,0.2416110854327217,0.22563551676796578,53559.4628687666,106.62925785418854
0.17486087767246417,95.65840703314872,162.1787428876521,0.2164725491204539,309.0255625370555,174284.20994927024,11.925557463796281,5.925994937541089,0.01774702263832031,386.56592287570845,314.81931113984473,0.21812555664729466,98.18219349825527,16.422850098318946,16.424108187204155,0.24670181704822502,0.21812555664729466,57323.71020799547,79.3051016544856
